row_id,orders,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,prodcut_name,sales,quantity,discount,profit,manufacturer,order_year,order_day,order_month,state_code
9163,CA-2016-160108,2016-12-08,2016-12-12,Standard Class,AG-10900,"A, Gainer",Consumer,United States,Eau Claire,Wisconsin,54703,Central,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,680.01,3,0.0,176.8026,Hon,2016,Thursday,December,WI
9166,CA-2016-100300,2016-06-24,2016-06-26,Second Class,MJ-17740,"M, Jones",Consumer,United States,San Diego,California,92037,West,TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer,4476.8,4,0.2,503.64,Okidata,2016,Friday,June,CA
9167,CA-2016-100300,2016-06-24,2016-06-26,Second Class,MJ-17740,"M, Jones",Consumer,United States,San Diego,California,92037,West,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,104.85,1,0.0,50.328,Xerox,2016,Friday,June,CA
9168,CA-2016-100300,2016-06-24,2016-06-26,Second Class,MJ-17740,"M, Jones",Consumer,United States,San Diego,California,92037,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,241.44,3,0.0,72.432,APC,2016,Friday,June,CA
9169,CA-2016-140571,2016-03-15,2016-03-19,Standard Class,SJ-20125,"S, Jacobs",Home Office,United States,Jackson,Mississippi,39212,South,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,319.76,14,0.0,147.0896,Xerox,2016,Tuesday,March,MS
9170,CA-2016-140571,2016-03-15,2016-03-19,Standard Class,SJ-20125,"S, Jacobs",Home Office,United States,Jackson,Mississippi,39212,South,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,45.68,2,0.0,21.0128,Xerox,2016,Tuesday,March,MS
9171,US-2016-155768,2016-12-01,2016-12-01,Same Day,LB-16795,"L, Beltran",Home Office,United States,Oxnard,California,93030,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,31.96,2,0.0,1.598,Tenex,2016,Thursday,December,CA
9172,US-2016-155768,2016-12-01,2016-12-01,Same Day,LB-16795,"L, Beltran",Home Office,United States,Oxnard,California,93030,West,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,47.9,1,0.0,22.992,Xerox,2016,Thursday,December,CA
9173,US-2016-155768,2016-12-01,2016-12-01,Same Day,LB-16795,"L, Beltran",Home Office,United States,Oxnard,California,93030,West,OFF-ST-10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",1112.94,3,0.0,222.588,Sauder,2016,Thursday,December,CA
9174,US-2016-155768,2016-12-01,2016-12-01,Same Day,LB-16795,"L, Beltran",Home Office,United States,Oxnard,California,93030,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",22.92,3,0.0,11.2308,#10-,2016,Thursday,December,CA
9175,CA-2017-119424,2017-06-12,2017-06-14,Second Class,SB-20185,"S, Brown",Consumer,United States,Kent,Washington,98031,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,3,0.2,8.99699999999999,OtterBox,2017,Monday,June,WA
9176,CA-2017-119424,2017-06-12,2017-06-14,Second Class,SB-20185,"S, Brown",Consumer,United States,Kent,Washington,98031,West,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,19.44,3,0.0,9.3312,Xerox,2017,Monday,June,WA
9177,CA-2016-118178,2016-03-19,2016-03-24,Standard Class,CC-12610,"C, Catlett",Corporate,United States,Nashville,Tennessee,37211,South,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,31.086,3,0.7,-20.724,Ibico,2016,Saturday,March,TN
9178,CA-2016-166618,2016-11-14,2016-11-18,Standard Class,DP-13000,"D, Powers",Consumer,United States,New York City,New York,10035,East,TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",13.98,2,0.0,3.9144,SmartStand,2016,Monday,November,NY
9179,CA-2016-166618,2016-11-14,2016-11-18,Standard Class,DP-13000,"D, Powers",Consumer,United States,New York City,New York,10035,East,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,23.65,1,0.0,6.149,Boston,2016,Monday,November,NY
9180,CA-2017-156776,2017-08-07,2017-08-11,Standard Class,JL-15505,"J, Lonsdale",Consumer,United States,Westminster,California,92683,West,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,707.88,3,0.2,44.2425,Polycom,2017,Monday,August,CA
9181,CA-2017-156776,2017-08-07,2017-08-11,Standard Class,JL-15505,"J, Lonsdale",Consumer,United States,Westminster,California,92683,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.952,3,0.2,4.1832,Cardinal,2017,Monday,August,CA
9182,CA-2017-156776,2017-08-07,2017-08-11,Standard Class,JL-15505,"J, Lonsdale",Consumer,United States,Westminster,California,92683,West,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",31.128,3,0.2,11.673,Mead,2017,Monday,August,CA
9183,CA-2017-156776,2017-08-07,2017-08-11,Standard Class,JL-15505,"J, Lonsdale",Consumer,United States,Westminster,California,92683,West,TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,55.76,4,0.0,7.8064,Sony,2017,Monday,August,CA
9184,CA-2017-156776,2017-08-07,2017-08-11,Standard Class,JL-15505,"J, Lonsdale",Consumer,United States,Westminster,California,92683,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,24.56,2,0.0,11.5432,Xerox,2017,Monday,August,CA
9185,CA-2017-156776,2017-08-07,2017-08-11,Standard Class,JL-15505,"J, Lonsdale",Consumer,United States,Westminster,California,92683,West,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,0.0,15.525,Howard,2017,Monday,August,CA
9186,CA-2017-156776,2017-08-07,2017-08-11,Standard Class,JL-15505,"J, Lonsdale",Consumer,United States,Westminster,California,92683,West,FUR-CH-10002317,Furniture,Chairs,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,207.184,1,0.2,25.898,Global,2017,Monday,August,CA
9187,CA-2017-156776,2017-08-07,2017-08-11,Standard Class,JL-15505,"J, Lonsdale",Consumer,United States,Westminster,California,92683,West,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,1473.1,5,0.0,412.468,3.6,2017,Monday,August,CA
9201,CA-2016-152688,2016-10-17,2016-10-20,First Class,NR-18550,"N, Radford",Consumer,United States,Perth Amboy,New Jersey,8861,East,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,120.98,1,0.0,12.098,O'Sullivan,2016,Monday,October,NJ
9202,CA-2016-152688,2016-10-17,2016-10-20,First Class,NR-18550,"N, Radford",Consumer,United States,Perth Amboy,New Jersey,8861,East,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,315.98,1,0.0,148.5106,GBC,2016,Monday,October,NJ
9203,CA-2016-153836,2016-10-30,2016-11-03,Standard Class,EH-13765,"E, Hooks",Corporate,United States,New York City,New York,10011,East,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,28.752,3,0.2,10.0632,GBC,2016,Sunday,October,NY
9204,CA-2016-153836,2016-10-30,2016-11-03,Standard Class,EH-13765,"E, Hooks",Corporate,United States,New York City,New York,10011,East,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,114.95,5,0.0,32.186,Boston,2016,Sunday,October,NY
9205,CA-2016-104689,2016-12-01,2016-12-05,Standard Class,FH-14365,"F, Hopkins",Corporate,United States,Los Angeles,California,90004,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",23.04,8,0.0,6.912,Sanford,2016,Thursday,December,CA
9206,CA-2016-146423,2016-04-21,2016-04-21,Same Day,BT-11680,"B, Thompson",Consumer,United States,Milford,Connecticut,6460,East,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,15.48,3,0.0,4.4892,Colorific,2016,Thursday,April,CT
9207,CA-2016-146423,2016-04-21,2016-04-21,Same Day,BT-11680,"B, Thompson",Consumer,United States,Milford,Connecticut,6460,East,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,51.84,8,0.0,24.8832,Xerox,2016,Thursday,April,CT
9208,CA-2017-140781,2017-08-03,2017-08-07,Standard Class,AB-10105,"A, Barton",Consumer,United States,Bloomington,Illinois,61701,Central,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,39.816,3,0.2,7.4655,Kensington,2017,Thursday,August,IL
9209,CA-2017-141747,2017-08-03,2017-08-08,Second Class,SC-20230,"S, Coram",Corporate,United States,Seattle,Washington,98105,West,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",16.06,1,0.0,4.1756,Letter/Legal,2017,Thursday,August,WA
9210,CA-2017-142776,2017-12-11,2017-12-14,Second Class,RS-19870,"R, Skaria",Home Office,United States,Burlington,Iowa,52601,Central,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,7.28,1,0.0,3.4944,Pastel,2017,Monday,December,IA
9211,CA-2017-142776,2017-12-11,2017-12-14,Second Class,RS-19870,"R, Skaria",Home Office,United States,Burlington,Iowa,52601,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,5.4,3,0.0,2.592,Wilson,2017,Monday,December,IA
9215,US-2017-120908,2017-09-30,2017-10-02,First Class,BF-10975,"B, Fisher",Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-LA-10004677,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,20.664,7,0.2,6.9741,Self-Adhesive,2017,Saturday,September,PA
9216,CA-2016-152646,2016-11-21,2016-11-26,Standard Class,TH-21235,"T, House",Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,32.4,5,0.0,15.552,Xerox,2016,Monday,November,CA
9217,CA-2017-103765,2017-11-24,2017-11-30,Standard Class,JG-15310,"J, Gross",Corporate,United States,Odessa,Texas,79762,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",13.762,1,0.8,-24.7716,Holmes,2017,Friday,November,TX
9218,US-2017-118157,2017-11-14,2017-11-17,First Class,AW-10930,"A, Wiediger",Home Office,United States,Minneapolis,Minnesota,55407,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,15.28,2,0.0,7.4872,Security-Tint,2017,Tuesday,November,MN
9221,CA-2017-103212,2017-10-13,2017-10-14,First Class,MH-18025,"M, Huthwaite",Consumer,United States,Lafayette,Louisiana,70506,South,OFF-LA-10000248,Office Supplies,Labels,Avery 52,11.07,3,0.0,5.2029,Avery,2017,Friday,October,LA
9222,CA-2017-103212,2017-10-13,2017-10-14,First Class,MH-18025,"M, Huthwaite",Consumer,United States,Lafayette,Louisiana,70506,South,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1504.52,4,0.0,346.0396,Bretford,2017,Friday,October,LA
9223,CA-2017-103212,2017-10-13,2017-10-14,First Class,MH-18025,"M, Huthwaite",Consumer,United States,Lafayette,Louisiana,70506,South,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,25.92,4,0.0,12.4416,Xerox,2017,Friday,October,LA
9224,CA-2017-121160,2017-11-04,2017-11-04,Same Day,FM-14290,"F, Merwin",Home Office,United States,Bryan,Texas,77803,Central,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,7.536,6,0.8,-13.188,GBC,2017,Saturday,November,TX
9225,CA-2017-121160,2017-11-04,2017-11-04,Same Day,FM-14290,"F, Merwin",Home Office,United States,Bryan,Texas,77803,Central,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,1.408,2,0.8,-2.3232,Self-Adhesive,2017,Saturday,November,TX
9226,CA-2017-121160,2017-11-04,2017-11-04,Same Day,FM-14290,"F, Merwin",Home Office,United States,Bryan,Texas,77803,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,4.144,4,0.8,-6.4232,Wilson,2017,Saturday,November,TX
9227,CA-2017-121160,2017-11-04,2017-11-04,Same Day,FM-14290,"F, Merwin",Home Office,United States,Bryan,Texas,77803,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,52.752,3,0.2,-12.5286,Rogers,2017,Saturday,November,TX
9228,CA-2017-140515,2017-03-19,2017-03-24,Standard Class,GZ-14545,"G, Zrebassa",Corporate,United States,Los Angeles,California,90008,West,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,381.36,7,0.0,106.7808,Belkin,2017,Sunday,March,CA
9230,CA-2017-133718,2017-07-23,2017-07-26,First Class,TB-21520,"T, Blumstein",Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",15.192,3,0.2,5.5071,Cardinal,2017,Sunday,July,CA
9231,CA-2017-133718,2017-07-23,2017-07-26,First Class,TB-21520,"T, Blumstein",Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),58.32,9,0.0,27.9936,Weyerhaeuser,2017,Sunday,July,CA
9233,CA-2016-126732,2016-09-02,2016-09-06,Standard Class,LR-16915,"L, Radford",Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,94.68,9,0.0,31.2444,Ultra,2016,Friday,September,CA
9234,CA-2016-126732,2016-09-02,2016-09-06,Standard Class,LR-16915,"L, Radford",Consumer,United States,Los Angeles,California,90036,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,23.67,3,0.0,0.946799999999997,Akro,2016,Friday,September,CA
9235,CA-2016-126732,2016-09-02,2016-09-06,Standard Class,LR-16915,"L, Radford",Consumer,United States,Los Angeles,California,90036,West,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1091.168,4,0.2,68.198,Cisco,2016,Friday,September,CA
9236,CA-2016-126732,2016-09-02,2016-09-06,Standard Class,LR-16915,"L, Radford",Consumer,United States,Los Angeles,California,90036,West,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,18.69,7,0.0,5.2332,Blackstonian,2016,Friday,September,CA
9237,CA-2016-126732,2016-09-02,2016-09-06,Standard Class,LR-16915,"L, Radford",Consumer,United States,Los Angeles,California,90036,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,568.728,3,0.2,28.4363999999999,Chromcraft,2016,Friday,September,CA
9238,CA-2016-126732,2016-09-02,2016-09-06,Standard Class,LR-16915,"L, Radford",Consumer,United States,Los Angeles,California,90036,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,7.312,1,0.2,2.5592,SpineVue,2016,Friday,September,CA
9239,CA-2017-138156,2017-02-11,2017-02-14,First Class,MM-17260,"M, Morse",Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",147.568,2,0.2,-3.68920000000001,Deflect-o,2017,Saturday,February,OH
9240,CA-2017-110310,2017-10-27,2017-11-02,Standard Class,NB-18655,"N, Balk",Corporate,United States,Tallahassee,Florida,32303,South,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,56.784,7,0.2,20.5842,Easy-staple,2017,Friday,October,FL
9241,CA-2017-110310,2017-10-27,2017-11-02,Standard Class,NB-18655,"N, Balk",Corporate,United States,Tallahassee,Florida,32303,South,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,5.607,3,0.7,-3.9249,Avery,2017,Friday,October,FL
9242,CA-2017-110310,2017-10-27,2017-11-02,Standard Class,NB-18655,"N, Balk",Corporate,United States,Tallahassee,Florida,32303,South,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,6.576,3,0.2,0.575400000000001,Rogers,2017,Friday,October,FL
9247,CA-2017-130106,2017-05-22,2017-05-26,Standard Class,VF-21715,"V, Freymann",Home Office,United States,San Francisco,California,94109,West,OFF-AR-10003651,Office Supplies,Art,Newell 350,9.84,3,0.0,2.8536,Newell,2017,Monday,May,CA
9248,CA-2017-130106,2017-05-22,2017-05-26,Standard Class,VF-21715,"V, Freymann",Home Office,United States,San Francisco,California,94109,West,OFF-AR-10003732,Office Supplies,Art,Newell 333,2.78,1,0.0,0.7228,Newell,2017,Monday,May,CA
9249,CA-2016-127761,2016-11-10,2016-11-14,Standard Class,SW-20275,"S, Williamson",Consumer,United States,New York City,New York,10009,East,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,3.64,1,0.2,1.365,Presstex,2016,Thursday,November,NY
9250,CA-2016-127761,2016-11-10,2016-11-14,Standard Class,SW-20275,"S, Williamson",Consumer,United States,New York City,New York,10009,East,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,881.93,7,0.0,220.4825,BlackBerry,2016,Thursday,November,NY
9251,CA-2016-105354,2016-12-02,2016-12-06,Standard Class,PW-19030,"P, Webber",Corporate,United States,Marion,Iowa,52302,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",115.84,8,0.0,54.4448,GBC,2016,Friday,December,IA
9252,CA-2017-155712,2017-03-02,2017-03-08,Standard Class,KD-16615,"K, Dana",Corporate,United States,Los Angeles,California,90008,West,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.648,2,0.2,33.64,Catalog,2017,Thursday,March,CA
9253,CA-2017-102309,2017-09-23,2017-09-25,Second Class,DO-13645,"D, O'Connell",Consumer,United States,Pine Bluff,Arkansas,71603,South,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,199.95,5,0.0,63.984,Microsoft,2017,Saturday,September,AR
9254,CA-2017-102309,2017-09-23,2017-09-25,Second Class,DO-13645,"D, O'Connell",Consumer,United States,Pine Bluff,Arkansas,71603,South,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,12.96,2,0.0,6.2208,Xerox,2017,Saturday,September,AR
9261,CA-2017-167976,2017-11-11,2017-11-14,Second Class,JL-15505,"J, Lonsdale",Consumer,United States,Aberdeen,South Dakota,57401,Central,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,25.5,3,0.0,6.63,Acme,2017,Saturday,November,SD
9262,CA-2017-111388,2017-09-02,2017-09-02,Same Day,SU-20665,"S, Ulpright",Home Office,United States,Seattle,Washington,98103,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,3,0.2,-2.69970000000004,Global,2017,Saturday,September,WA
9265,US-2017-128118,2017-11-24,2017-12-01,Standard Class,MY-17380,"M, Yedwab",Corporate,United States,Memphis,Tennessee,38109,South,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",11.673,3,0.7,-7.782,Mead,2017,Friday,November,TN
9266,US-2017-128118,2017-11-24,2017-12-01,Standard Class,MY-17380,"M, Yedwab",Corporate,United States,Memphis,Tennessee,38109,South,OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",64.848,7,0.2,24.318,Peel,2017,Friday,November,TN
9270,US-2017-102183,2017-08-21,2017-08-28,Standard Class,PK-19075,"P, Kriz",Consumer,United States,New York City,New York,10035,East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,32.088,7,0.2,11.2308,Avery,2017,Monday,August,NY
9271,US-2017-102183,2017-08-21,2017-08-28,Standard Class,PK-19075,"P, Kriz",Consumer,United States,New York City,New York,10035,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,4305.552,6,0.2,1453.1238,GBC,2017,Monday,August,NY
9272,CA-2016-100510,2016-05-12,2016-05-17,Standard Class,HM-14860,"H, Marie",Corporate,United States,New York City,New York,10024,East,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,10.02,3,0.0,4.4088,OIC,2016,Thursday,May,NY
9273,CA-2016-100510,2016-05-12,2016-05-17,Standard Class,HM-14860,"H, Marie",Corporate,United States,New York City,New York,10024,East,TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,631.96,4,0.0,303.3408,Jawbone,2016,Thursday,May,NY
9274,CA-2017-146983,2017-09-02,2017-09-06,Standard Class,AH-10210,"A, Hwang",Consumer,United States,Henderson,Kentucky,42420,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1577.94,3,0.0,757.4112,GBC,2017,Saturday,September,KY
9276,CA-2016-113236,2016-05-26,2016-05-29,Second Class,CP-12085,"C, Prescott",Corporate,United States,Delray Beach,Florida,33445,South,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,184.704,6,0.2,13.8528,Advantus,2016,Thursday,May,FL
9277,CA-2016-113236,2016-05-26,2016-05-29,Second Class,CP-12085,"C, Prescott",Corporate,United States,Delray Beach,Florida,33445,South,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,47.92,2,0.2,11.98,Imation 32GB,2016,Thursday,May,FL
9278,CA-2017-122539,2017-12-01,2017-12-05,Standard Class,SC-20305,"S, Christensen",Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-LA-10004853,Office Supplies,Labels,Avery 483,15.936,4,0.2,5.1792,Avery,2017,Friday,December,PA
9279,CA-2017-122539,2017-12-01,2017-12-05,Standard Class,SC-20305,"S, Christensen",Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",8.001,7,0.7,-5.6007,Acco,2017,Friday,December,PA
9280,CA-2017-122539,2017-12-01,2017-12-05,Standard Class,SC-20305,"S, Christensen",Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,398.972,2,0.3,-28.498,Global,2017,Friday,December,PA
9281,CA-2016-166772,2016-09-20,2016-09-24,Standard Class,HJ-14875,"H, Jas",Home Office,United States,Seattle,Washington,98105,West,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,163.88,2,0.0,40.97,O'Sullivan,2016,Tuesday,September,WA
9282,US-2017-152898,2017-09-11,2017-09-15,Standard Class,CB-12025,"C, Brandow",Consumer,United States,Richmond,Virginia,23223,South,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,67.9,5,0.0,20.37,Hoover,2017,Monday,September,VA
9283,CA-2016-160486,2016-12-30,2017-01-04,Standard Class,EH-14185,"E, Henry",Consumer,United States,West Palm Beach,Florida,33407,South,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,72.224,4,0.2,25.2784,Embossed,2016,Friday,December,FL
9284,CA-2017-102218,2017-09-02,2017-09-04,Second Class,LW-17215,"L, Weiss",Consumer,United States,Fort Collins,Colorado,80525,West,OFF-LA-10002475,Office Supplies,Labels,Avery 519,11.696,2,0.2,3.9474,Avery,2017,Saturday,September,CO
9287,CA-2017-154011,2017-06-19,2017-06-26,Standard Class,DB-13270,"D, Brumfield",Home Office,United States,Dallas,Texas,75081,Central,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,6.888,3,0.8,-11.0208,GBC,2017,Monday,June,TX
9288,CA-2017-154011,2017-06-19,2017-06-26,Standard Class,DB-13270,"D, Brumfield",Home Office,United States,Dallas,Texas,75081,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",457.485,3,0.3,-84.9615,Chromcraft,2017,Monday,June,TX
9289,US-2017-165456,2017-11-30,2017-12-03,First Class,TB-21625,"T, Brown",Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,1079.316,6,0.3,-15.4188000000002,Global,2017,Thursday,November,PA
9293,CA-2017-124114,2017-03-02,2017-03-02,Same Day,RS-19765,"R, Schwarz",Corporate,United States,Waco,Texas,76706,Central,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,0.556,1,0.8,-0.9452,Acco,2017,Thursday,March,TX
9294,US-2017-116505,2017-11-17,2017-11-21,Second Class,TB-21625,"T, Brown",Consumer,United States,Hagerstown,Maryland,21740,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",43.8,6,0.0,20.586,Angle-D,2017,Friday,November,MD
9295,CA-2017-161340,2017-05-28,2017-06-01,Standard Class,AM-10360,"A, McCarthy",Corporate,United States,Cleveland,Ohio,44105,East,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),13.872,3,0.2,5.0286,HP,2017,Sunday,May,OH
9296,CA-2017-161340,2017-05-28,2017-06-01,Standard Class,AM-10360,"A, McCarthy",Corporate,United States,Cleveland,Ohio,44105,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",115.96,4,0.5,-64.9376,Bush,2017,Sunday,May,OH
9311,US-2016-102141,2016-08-26,2016-08-31,Standard Class,KD-16615,"K, Dana",Corporate,United States,New York City,New York,10024,East,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,146.688,8,0.2,45.84,Deluxe,2016,Friday,August,NY
9312,CA-2017-148642,2017-03-06,2017-03-12,Standard Class,DW-13540,"D, Weiss",Consumer,United States,Dallas,Texas,75220,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,4.928,2,0.2,1.7248,Avery,2017,Monday,March,TX
9313,CA-2017-148642,2017-03-06,2017-03-12,Standard Class,DW-13540,"D, Weiss",Consumer,United States,Dallas,Texas,75220,Central,OFF-AR-10000588,Office Supplies,Art,Newell 345,63.488,4,0.2,4.7616,Newell,2017,Monday,March,TX
9316,CA-2016-161907,2016-04-05,2016-04-09,Standard Class,JH-16180,"J, Hirsh",Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10000141,Technology,Phones,Clearsounds A400,118.782,3,0.4,-27.7158,Clearsounds,2016,Tuesday,April,PA
9317,CA-2016-161907,2016-04-05,2016-04-09,Standard Class,JH-16180,"J, Hirsh",Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,769.184,4,0.2,-163.4516,Premier,2016,Tuesday,April,PA
9318,CA-2017-124940,2017-02-21,2017-02-26,Standard Class,DK-13090,"D, Kipp",Consumer,United States,Carrollton,Texas,75007,Central,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,47.904,1,0.2,-2.994,Microsoft,2017,Tuesday,February,TX
